scafnum	widx	chrom	start	end	mid	fst	var_jk	genes	t	fbin	N_bin	tcrit	outlier
6	30	SCAF_6	18341763	19304596	18823179.5	0.625477153100364	0.000586762367569375	foxn4,acacb,pole,pes,lztr1,LOC140347128,plekha2,LOC140346580,LOC140347607,dnajb5,epg5,LOC140346845,setbp1,serinc5,thbs4a,mtx3,homer1b,LOC140346374,pip5k1bb,sv2ca,iqgap2,f2r,LOC140346814,LOC140347435,LOC140347051,LOC140347281,LOC140347374,vcana,hapln1a,edil3a	-0.407516161043714	0.6	145	3.50292622822017	FALSE
6	31	SCAF_6	19324113	20113758	19718935.5	0.518220475824489	0.00075257842667793	edil3a,LOC140347503,tmem161b,mef2cb,rhobtb4,nol6,aqp3a	-1.4103412865981	0.5	38	3.08510909216493	FALSE
6	32	SCAF_6	20114097	20511936	20313016.5	0.654370086390803	0.000473815950477538	nr2f1a,arb2a,kiaa0825	-0.135256697469967	0.65	223	3.63025993962302	FALSE
6	33	SCAF_6	20513394	21063682	20788538	0.769662830974263	0.000426356852088806	kiaa0825,mctp1a,fam81b,grsf1,rufy3,slc4a4a,npffr2a,adamts3,smarca2,dmrt3a	0.961468846034335	0.75	143	3.49876676547149	FALSE
6	34	SCAF_6	21081309	21949507	21515408	0.683827714566822	0.00060535393218366	cfap157,kank1a,LOC140347155,dapk1,LOC140347064,LOC140347234,LOC140347055,rasgrf2b,msh3,LOC140346621,adra2b,gpat2,LOC140346877,kcnip3b,rassf2b,nsd3,cdc45,LOC140347078,dhx37,acaa2,rpl6,ikbkb,plat,cltcl1,LOC140347226,LOC140347202,pi4kab,utp15	0.143584958674692	0.65	223	3.63025993962302	FALSE
6	35	SCAF_6	21954199	22911671	22432935	0.615700640680996	0.000808448775887358	LOC140346523,ykt6,gck,LOC140346556,LOC140346555,fsta,ndufs4,arl15a,cspg4ba,LOC140346557,lipg,LOC140347341,gpx8,LOC140346999,tut7,LOC140346532,tmem8b,tars1,atosb,gak,aacs,LOC140346673	-0.494999542161808	0.6	145	3.50292622822017	FALSE
6	36	SCAF_6	22914484	23689070	23301777	0.753909350714091	0.00054760948480576	LOC140346673,gldc,prlrb,malt1,emb,LOC140346802,scarb2a,ccng2,LOC140347509,shoc1,krt1-c5,ptgs1,LOC140347455,inpp5e,LOC140347285,ubac1,camsap1b,kcnt1b	0.807155470852892	0.75	143	3.49876676547149	FALSE
6	37	SCAF_6	23689184	24388091	24038637.5	0.621316882944423	0.000665074341397652	kcnt1b,LOC140347379,LOC140347552,LOC140347456,LOC140346726,rtn4r,prodhb,scarf2	-0.445263810619849	0.6	145	3.50292622822017	FALSE
6	38	SCAF_6	24389461	25448547	24919004	0.731265362964248	0.000576326885670048	scarf2,selenoe,cabp7a,nf2a,tesca,fbxw8,rnft2,lrrc74b,nos1,ksr2,vsig10,taok3a,suds3,srrm4,ghra,fbxo4,rimoc1	0.592108968998945	0.7	270	3.68590298861305	FALSE
6	39	SCAF_6	25454281	26544699	25999490	0.690579117238279	0.000575519297026097	sema6a,commd10,ap3s1,LOC140347459,LOC140346728,LOC140346886,LOC140346518,LOC140346381,ckap2l,LOC140347143,camk2b1,susd2,kremen1,znrf3,znf131,nim1ka	0.207586654468124	0.65	223	3.63025993962302	FALSE
6	40	SCAF_6	26548139	27226557	26887348	0.712299516603482	0.00060474661182847	efna5b,fbxl17	0.412337809749926	0.7	270	3.68590298861305	FALSE
6	41	SCAF_6	27226651	28273723	27750187	0.711438352033846	0.000588664869510809	fbxl17,cdc14b,ubox5,lzts3b,smyd1b,LOC140346745,mrps27,loxhd1b,ark2cb,atp5fa1,LOC140347184,rnf122,ostf1,mapkapk5,atxn2,sh2b3,dock8,aopep,fancc,ptch1	0.404499062170144	0.7	270	3.68590298861305	FALSE
6	42	SCAF_6	28280625	29556549	28918587	0.724320944065454	0.000546213243073753	ptch1,ercc6l2,ipo11,rnf180a,rgs7bpa,c7a,apba1a,mamdc2a,zfr,plcxd3,oxct1a,LOC140347394,hsd17b4,rab3c,pde4d	0.527186070448123	0.7	270	3.68590298861305	FALSE
6	43	SCAF_6	29567896	30347241	29957568.5	0.793551208852905	0.000358352826015335	pde4d,ercc8,ndufaf2,LOC140346568,LOC140347144,pgm5,foxd5,cbwd,mapk4,LOC140346377,tspan36,LOC140346380,smarcad1a	1.19244437031975	0.75	143	3.49876676547149	FALSE
6	44	SCAF_6	30360383	30948753	30654568	0.743395496086	0.000451244792862638	grid2	0.710733653279664	0.7	270	3.68590298861305	FALSE
6	45	SCAF_6	30967094	31750514	31358804	0.690087222395764	0.000731286382123829	grid2,ccser1,trim36,LOC140347035,frmd3,LOC140346734,rabl6b	0.201540204076134	0.65	223	3.63025993962302	FALSE
6	46	SCAF_6	31758351	32738587	32248469	0.734543471395133	0.000601733539968977	rabl6b,traf2a,tncb,LOC140347356,nsmfb,LOC140346677,lman2lb,htra4	0.622384879748309	0.7	270	3.68590298861305	FALSE
6	47	SCAF_6	32739585	33752680	33246132.5	0.693509834420732	0.000699073289090575	unc5db,LOC140346541,LOC140347364,cyb561a3a,LOC140346735	0.233998374588716	0.65	223	3.63025993962302	FALSE
6	48	SCAF_6	33752697	34229705	33991201	0.565551465598846	0.000772166592238236	LOC140347592,LOC140347590,LOC140346783	-0.965660195080067	0.55	91	3.36155570775314	FALSE
6	49	SCAF_6	34279098	35830224	35054661	0.746383650530163	0.000637124336937762	LOC140346709,LOC140347473,LOC140346682,vps37ba,LOC140347588,LOC140346906,gle1,vps13a,pcsk5b,LOC140347500,LOC140347475,LOC140347146,LOC140347476,LOC140346957,LOC140347358,LOC140346751,rsph14,LOC140347526	0.733005779504197	0.7	270	3.68590298861305	FALSE
6	50	SCAF_6	35830958	37604700	36717829	0.845556223701144	0.000363583840377877	LOC140346545,LOC140346937,tti2,LOC140346360,gtf2h3,mlxip,LOC140347072,clip1a,kntc1,hip1rb,LOC140347333,rilpl2,kmt5ab,smtnb,ank1a,ebf2,LOC140347080	1.68840262117656	0.8	28	2.98439383856425	FALSE
6	51	SCAF_6	37604701	38955565	38280133	0.68172618128593	0.0007319866899694	inpp5jb,mat2ab,cunh2orf68,usp39,sftpbb,ydjc	0.123056639143605	0.65	223	3.63025993962302	FALSE
6	52	SCAF_6	38955686	39968323	39462004.5	0.672253235962322	0.000852332313529973	ube2l3b,fam189a2,LOC140346978,arid3c,emid1,rhbdd3,ewsr1b,gas2l1,ap1b1	0.0339633074578639	0.65	223	3.63025993962302	FALSE
6	53	SCAF_6	39968520	41107904	40538212	0.638192853742611	0.000752663383484725	ap1b1,rasl10a,osbp2b,npr3,LOC140346599,LOC140346595,ccdc125,rad17,ak6,rusc2	-0.285290657706383	0.6	145	3.50292622822017	FALSE
7	0	SCAF_7	5044	2893155	1449099.5	0.737388285812137	0.000498985856764485	LOC140349278,mpi,ppib,adpgk,LOC140349280,LOC140348657,rlbp1b,LOC140349281,pik3c2a,LOC140349179,LOC140349537,pdia3,LOC140349453,ticrr,hsd17b12a,api5,LOC140349183,ampd3b,swap70b,LOC140349111,LOC140348865,LOC140349355,nup160,LOC140349060,LOC140349284,tbc1d15,LOC140348643,lrrk2,slc6a15,LOC140349287,smc1b,borcs5,znf143b	0.652234166354366	0.7	270	3.68590298861305	FALSE
7	1	SCAF_7	2900218	4124028	3512123	0.69890984317786	0.000649593306055099	wee1,hsd17b2,rbl2,nts,mgat4c,eif4g2b,LOC140349298,cep290,tmtc3	0.285381394133431	0.65	223	3.63025993962302	FALSE
7	2	SCAF_7	4124151	5294092	4709121.5	0.734482609881064	0.000480765652550613	kitlga,LOC140349299,dusp6,cpa5,tes,cav1,met,LOC140348895,LOC140348845,asz1,cftr,cttnbp2	0.625189471907037	0.7	270	3.68590298861305	FALSE
7	3	SCAF_7	5314426	5957148	5635787	0.579865055514741	0.000692787487040389	cttnbp2,LOC140349063,LOC140348907,LOC140349618,rpgrip1l,ambra1b,LOC140349577,LOC140349041,ap3b2,LOC140349306,LOC140349307,LOC140348950,glsl,LOC140348951	-0.834461495400488	0.55	91	3.36155570775314	FALSE
7	4	SCAF_7	5958429	6727380	6342904.5	0.737572254340867	0.000339614340338804	LOC140348951,LOC140349169,LOC140349454,LOC140349382,gtse1,LOC140349309,LOC140349310,lamb4,lamb1a,snx22,cd59b,prdm11,LOC140349116,LOC140349055,sv2,LOC140348826,ireb2,slc25a44a	0.658717180005051	0.7	270	3.68590298861305	FALSE
7	5	SCAF_7	6727770	7462411	7095090.5	0.760083910035548	0.000543592858873606	skic8,LOC140349316,crabp1a,sin3aa,ptpn9a,snupn,snx33,cspg4	0.865742560714898	0.75	143	3.49876676547149	FALSE
7	6	SCAF_7	7469372	7973177	7721274.5	0.72696880731291	0.000555351222350247	""	0.552019167542812	0.7	270	3.68590298861305	FALSE
7	7	SCAF_7	7978950	8935141	8457045.5	0.761529634917071	0.000450650947297627	peak1,syt12,cat,hsf4,LOC140349565,cbfb,LOC140349326,znf423	0.883110444027409	0.75	143	3.49876676547149	FALSE
7	8	SCAF_7	8935267	10025324	9480295.5	0.805415543224923	0.000303826857760569	znf423,LOC140348858,cbln1,n4bp1,siah1,sf3b3,st3gal2,zpd,nup93,fbxl9,steep1,elmo3,LOC140348987,ferry3,ccnd2a,cdh13	1.30893808954989	0.8	28	2.98439383856425	FALSE
7	9	SCAF_7	10033733	10884443	10459088	0.754216726088934	0.000424768371465028	cdh13,ferry3,mlycd,LOC140348695,hsbp1b,LOC140348707,kcng4a,LOC140349534,dyrk4,LOC140349416,ada2a,cecr2,wee2,dennd11,agk,nup205,fgd4a,bicd1a,slc23a4,LOC140349295	0.814557016067764	0.75	143	3.49876676547149	FALSE
7	10	SCAF_7	10890676	21491167	16190921.5	0.684844152595889	0.000620467695070533	cln6b,fem1b,itga11b,LOC140349224,znf609a,gramd2ab,LOC140348794,LOC140348798,LOC140349407,tgm2l,cpne2,nlrc5,calb2a	0.153075961897808	0.65	223	3.63025993962302	FALSE
7	11	SCAF_7	21491590	22077098	21784344	0.597067475462878	0.00126898463562927	calb2a,pnp6,hydin,LOC140348484,necab2,slc38a8a,mbtps1,nrn1la,edc4,ranbp10,det1,map1lc3b,zcchc14,jph3b	-0.656213293891055	0.55	91	3.36155570775314	FALSE
7	12	SCAF_7	22089042	22425739	22257390.5	0.646025365385555	0.000887499459272842	slc7a5,ca5a,uba2,lcat,pla2g15,fa2h,ano10b,snrkb,LOC140349283,LOC140349002,LOC140348862,LOC140348854,LOC140348610,agbl1	-0.210596128185909	0.6	145	3.50292622822017	FALSE
7	13	SCAF_7	22426919	23101472	22764195.5	0.562015138541986	0.000635615824603912	agbl1,LOC140349397,zc3h18,utp4,chtf8,has3,tango6,cry2,cstpp1,LOC140348915,enc2,LOC140349489,septin15,smpd3,LOC140349433,ndrg4,znrf1,ldhd,anpeplb,chka,herpud1,slc12a3	-1.0048347004362	0.55	91	3.36155570775314	FALSE
7	14	SCAF_7	23101851	24206198	23654024.5	0.635353388079478	0.000707396746664448	LOC140349582,bmal1a,ppfibp2b,mical2b,parvaa,tead1a,rassf10a,syt9b,spon1b,LOC140349117,LOC140349440,dnajc24,ric8a,lrp5,bcar1,pard6a,trhr2,zfpm1	-0.312540530836347	0.6	145	3.50292622822017	FALSE
7	15	SCAF_7	24206719	25165425	24686072	0.767064848628642	0.000479114872573205	zfpm1,acd,kiaa0513,gan,cmip,plcg2,klhl36,tat,LOC140349471,pdf,LOC140349483,vps9d1,saxo4,syt7a,slc25a22a,LOC140349525,best1,muc5.1,muc2.1,saal1,kcnc1b,LOC140348888,ano5a,LOC140348606,fancf,gas2a,ano3,LOC140349178,myo5c,LOC140349500,LOC140349331	0.934519712807122	0.75	143	3.49876676547149	FALSE
7	16	SCAF_7	25194698	25885250	25539974	0.665824981630269	0.00067106555978489	LOC140348776,LOC140349231,LOC140349059,LOC140349332,LOC140349441,dnm1l,LOC140348544,LOC140349353,cnot4a,tmpob,ldhbb,golt1bb,chchd3b,tasor2,taf3,LOC140348688,dhtkd1	-0.0262637664286488	0.65	223	3.63025993962302	FALSE
7	17	SCAF_7	25896583	27157979	26527281	0.729701107077146	0.000552284692124578	camk1db,LOC140349437,LOC140349185,LOC140348495,LOC140348496,nr2c1,LOC140349494,LOC140349496,LOC140349432,LOC140348448,nt5dc3,LOC140349235,hbp1,LOC140348856,LOC140348860,LOC140349044,plekha5,LOC140349575,LOC140349222,LOC140348740	0.577945940342988	0.7	270	3.68590298861305	FALSE
7	18	SCAF_7	27164978	28299624	27732301	0.692018903252928	0.000586107967380945	tspan18b,LOC140349448,nat10,LOC140349459,syt18b,arid3b,pkmb,nptna,LOC140348980,LOC140348693,atp8b4,cep152,LOC140348564,tjp1b,duox,duox2,LOC140349147,LOC140348717,rfx7b,LOC140349106,rsl24d1,fbln1,wnt7bb,kcnq1.2,LOC140349220	0.221090169753419	0.65	223	3.63025993962302	FALSE
7	19	SCAF_7	28319702	29515130	28917416	0.690189317984981	0.000578478551797304	LOC140349220,LOC140348775,adck2,srpk2,hdac10,parvb,parvg,shisal1b,phf21ab,LOC140348542,LOC140349037,nedd1,LOC140348499,LOC140349241,LOC140349558,LOC140348547,LOC140348500,pot1,gpr37a,hyal4,hyal6	0.203875544205959	0.65	223	3.63025993962302	FALSE
7	20	SCAF_7	29516966	30685137	30101051.5	0.691053741284281	0.000547541226847765	hyal6,iqub,slc13a1,cadps2,fezf1,aass,ptprz1a,LOC140348663,LOC140349493,LOC140348660,LOC140348664,LOC140348661,LOC140348666,LOC140348662,lsp1a,prr33,LOC140348761	0.212338047353982	0.65	223	3.63025993962302	FALSE
7	21	SCAF_7	30690550	31965512	31328031	0.770968798906529	0.000394248052059707	syt8,dld,LOC140348676,glg1a,rfwd3,tmed6,ankrd27,tdrd12,nfatc3b,LOC140348627,LOC140348902,magi2b,LOC140349619,LOC140348508,fbxl13,LOC140348849,LOC140349600,wnk1a,LOC140348462,LOC140348540,psmd7,nudt7,LOC140349553,wwox	0.975313844770061	0.75	143	3.49876676547149	FALSE
7	22	SCAF_7	31971419	32984715	32478067	0.755789969213769	0.000439544407796726	LOC140348511,LOC140348935,LOC140349479,prrt4a,impdh1a,frmd4a,LOC140349478,terb1,neto2b,LOC140348514,LOC140349089,LOC140349533,rabl2,shank3a	0.8289731939696	0.75	143	3.49876676547149	FALSE
7	23	SCAF_7	32985109	33943728	33464418.5	0.700711217311285	0.000538202768930524	rabl2,LOC140349091,LOC140349568,cpt1b,bend7,LOC140348966,LOC140348948,LOC140348782,fam107b,elapor2a,grm3,sema3d,sema3ab	0.303856477652698	0.7	270	3.68590298861305	FALSE
7	24	SCAF_7	33947294	34953743	34450518.5	0.754786888117836	0.000520313507027193	sema3ab,sema3e,pclob,LOC140348519,LOC140348520,hgfb,lrrc4.2	0.816458323985586	0.75	143	3.49876676547149	FALSE
7	25	SCAF_7	34953790	35446621	35200205.5	0.649160414177367	0.000703721658908187	rbm28,vwf,cd9a	-0.182835831663584	0.6	145	3.50292622822017	FALSE
7	26	SCAF_7	35476969	37245934	36361451.5	0.519503013836461	0.000610093013472168	LOC140348632,kcp,LOC140349318,dnaja2b,ppp6r2b,lmf2a,c2cd5,ddx11,wash1,iqsec3b,ptprq,vps4a,sntb2	-1.40715783067903	0.5	38	3.08510909216493	FALSE
7	27	SCAF_7	37246479	38011963	37629221	0.44585807771537	0.000364466732615857	sntb2,spire2,tmem231,wwp2,coq9,slco3a1a,fam174b,chd2	-2.12551170268705	0.4	12	2.69175538018399	FALSE
7	28	SCAF_7	38012066	39011911	38511988.5	0.6876971067925	0.00058664870047448	chd2,rgma	0.180257918528245	0.65	223	3.63025993962302	FALSE
7	29	SCAF_7	39012006	39549869	39280937.5	0.624070120536446	0.000625588191955838	nr2f2	-0.42008085072985	0.6	145	3.50292622822017	FALSE
7	30	SCAF_7	39554129	40390889	39972509	0.593542742297123	0.000778311627364115	mctp2a,mef2aa	-0.703206130308561	0.55	91	3.36155570775314	FALSE
7	31	SCAF_7	40597385	41004230	40800807.5	0.633927893576606	0.000653985419857289	synm,LOC140348800	-0.326706072197604	0.6	145	3.50292622822017	FALSE
8	0	SCAF_8	1218368	1603716	1411042	0.903488196498473	4.28776917909001e-05	cyp26c1,LOC140351035,slc22a15,LOC140351455,kif11	2.27465883322895	0.9	4	2.27565241302896	FALSE
8	1	SCAF_8	1605034	3256058	2430546	0.910703514028356	4.44691893434754e-05	kif11,LOC140350922,slc30a6,sptbn1	2.34436169857592	0.9	4	2.27565241302896	TRUE
8	2	SCAF_8	3257814	4221723	3739768.5	0.632680416604184	0.000689630571495255	LOC140351606,LOC140351240,LOC140351607,LOC140351382,usp54a,LOC140351197,cdh5,bean1	-0.337921588207023	0.6	145	3.50292622822017	FALSE
8	3	SCAF_8	4223201	5154278	4688739.5	0.708532690320653	0.000404523856930313	bean1,LOC140350997,slf2,washc2c,marchf8,slc25a16,tet1,LOC140351613,LOC140351478,ccar1,stox1,LOC140351095,mat1a,sfxn3,pdzd7a,lzts2a	0.380188661395651	0.7	270	3.68590298861305	FALSE
8	4	SCAF_8	5157174	6136506	5646840	0.767106656489557	0.000369832305803569	LOC140351071,efemp1,mark1,LOC140351337,cdhr1a,chst3a,pax2a,hif1an,wnt8b,scdb	0.939553900208758	0.75	143	3.49876676547149	FALSE
8	5	SCAF_8	6142756	6629380	6386068	0.48202505906759	0.000943375322129278	slc18a3a,chata,parga,LOC140351318,herc4,fam83ha,lrrfip2	-1.7352693816323	0.45	31	3.01821727293924	FALSE
8	6	SCAF_8	6629445	7088483	6858964	0.627323469948187	0.000758711095287109	dact2,smoc2,eif3s6ip,cdh23,vsir,plpp4	-0.387115776455429	0.6	145	3.50292622822017	FALSE
8	7	SCAF_8	7091921	7897455	7494688	0.649369840434773	0.000725936934327881	plpp4,wdr11,fgfr2,LOC140351474,LOC140350973,nanp,cyp1b1,rmdn2	-0.180690517493898	0.6	145	3.50292622822017	FALSE
8	8	SCAF_8	7907755	8732540	8320147.5	0.68968636834261	0.000588146770345771	rmdn2,cdc42ep3,opn3,kmo,ide,LOC140350765,ablim1a,fhip2a,srfb,ptk7b,LOC140351671,mrpl2,LOC140350858	0.199036664556738	0.65	223	3.63025993962302	FALSE
8	9	SCAF_8	8733891	9493264	9113577.5	0.720694563047734	0.000401688399274456	LOC140350858,npas4l,klhdc3,mymx,ntpcr,sipa1l2	0.496087791655435	0.7	270	3.68590298861305	FALSE
8	10	SCAF_8	9498867	10140457	9819662	0.69408112504932	0.000668545147763906	sipa1l2,disc1,tsnax,egln1a,gpr137ba,nid1a,lyst,LOC140351344,b3galnt2,arid4b	0.239691820344101	0.65	223	3.63025993962302	FALSE
8	11	SCAF_8	10163027	11172827	10667927	0.678109164450682	0.000609250540298205	arid4b,LOC140350907,heatr5b,LOC140351660,vit,opn6a,memo1,mkks,slx4ip,jag1b,sptlc3,ism1,tasp1,macrod2	0.0895927459231101	0.65	223	3.63025993962302	FALSE
8	12	SCAF_8	11200718	12300477	11750597.5	0.684030250404491	0.000581359066833108	macrod2,kif16bb,mertka,oit3,sft2d1,prr18,tbxtb,pde10a,mcu,micu1,unc5b	0.145652436640076	0.65	223	3.63025993962302	FALSE
8	13	SCAF_8	12308945	13221317	12765131	0.696906024806794	0.000571728874262376	ly6pge,tacc2,nsmce4a,LOC140351602,LOC140350949,capn1a,LOC140350952,LOC140351565,rrbp1a,zc3h6,itga9,golga4,kcnk12,foxn2a,lhcgr,LOC140351099	0.267430330788653	0.65	223	3.63025993962302	FALSE
8	14	SCAF_8	13226336	13842611	13534473.5	0.608993314581258	0.000704672560140577	LOC140351099,psme4a,wdr27,thbs2a,slc35f3b,col9a1b,LOC140350759	-0.560293937444822	0.6	145	3.50292622822017	FALSE
8	15	SCAF_8	13855034	14454668	14154851	0.621594972723069	0.000607987068488332	LOC140350759,lmbrd1,adgrb3,eys,phf3,khdrbs2	-0.443769877672746	0.6	145	3.50292622822017	FALSE
8	16	SCAF_8	14457663	15294182	14875922.5	0.624845124546065	0.000742754920740849	prim2,znf451,dst,LOC140351546,col21a1,bmp5,hmgcll1,gfral,hcrtr2,mlip,LOC140351496,lrrc1,gclc,elovl5,LOC140351085,tmem14a,agpat5,angpt2a,mcph1,LOC140351632,LOC140351502,dusp13a,ap3m1,LOC140351062,LOC140351420,mtg1,rassf4a,ercc6,cunh10orf71,vstm4a,wdfy4,lrrc18a,mapk8a	-0.410638416537835	0.6	145	3.50292622822017	FALSE
8	17	SCAF_8	15310839	16445977	15878408	0.711083532096721	0.00048670297631881	znf488,antxr1d,zdhhc16a,sufu,pprc1,prom2,LOC140351150,abcc2,LOC140351692,LOC140351618,slit1a,morn4,hpse2,crtac1b,golga7bb,sfrp5,LOC140351273,b3gnt2b,LOC140350980,LOC140351397,ehbp1	0.40298474411143	0.7	270	3.68590298861305	FALSE
8	18	SCAF_8	16448221	17209945	16829083	0.730912999966611	0.000481575308179873	otx1,wdpcp,ugp2b,peli1b,abch1,LOC140351442,LOC140351677,LOC140351515,LOC140351189,LOC140351289,kcnq5a,ddx43,slc8a1b	0.591286250340227	0.7	270	3.68590298861305	FALSE
8	19	SCAF_8	17218474	18123117	17670795.5	0.750840624369069	0.000456216989227658	slc8a1b,mrps5,LOC140351004,anapc1,fbxo5,LOC140351224,kcnh1a,hhat,camk2g2,ccdc88ab,LOC140351609,cfap36,LOC140351291,srbd1	0.781319272237491	0.75	143	3.49876676547149	FALSE
8	20	SCAF_8	18135757	18835770	18485763.5	0.641596480190115	0.000618431926945033	camkmt,slc3a1,lrpprc,cep170aa,rtkn2,arid5b,tnfaip3,sdccag8,akt3a,zbtb18,adss2,LOC140351640,olig3,map3k21,pcnx2	-0.254881813508516	0.6	145	3.50292622822017	FALSE
8	21	SCAF_8	18838455	19430411	19134433	0.620081713167299	0.00042508984538243	rgs17,oprm1,phactr2,LOC140351383,LOC140351038,itsn1,zc3h15,rbm45,LOC140350993,supt3h,cdc5l,plcb1,LOC140351603,crls1,mcm8	-0.461828920243092	0.6	145	3.50292622822017	FALSE
8	22	SCAF_8	19432987	20194536	19813761.5	0.702320372234938	0.000636308746729525	cdh11,ncapd3,cep68,tlx1,LOC140350925,LOC140350926,LOC140351385,nfkb2,mmrn2a,LOC140351516,pomt1,piezo1,LOC140350798,cdt1,nvl,fbxo28,LOC140351601,zswim8,LOC140351118,chchd1,LOC140351336,galm,LOC140351329,fbxw4,cyp17a1,nt5c2a	0.317697011257391	0.7	270	3.68590298861305	FALSE
8	23	SCAF_8	20203171	20916108	20559639.5	0.707543816036152	0.000456078308737934	ctu2,cdk1,htra1a,wapla,grid1a,ccser2a	0.369906186762794	0.7	270	3.68590298861305	FALSE
8	24	SCAF_8	20917758	21692744	21305251	0.637312568251862	0.000664142147185581	ccser2a,sparcl2,ndnfl,fam149b1,actn2b,chrm3a,fmn2a,rgs7a,LOC140351324,LOC140351326,LOC140351322,ubac2,dachc,dis3,klf5a,pgbd5	-0.294694818811872	0.6	145	3.50292622822017	FALSE
8	25	SCAF_8	21704179	22170615	21937397	0.588671585828501	0.000508911788059811	LOC140351520,gpr26,nkx1.2la,LOC140350782,zranb1b,ctbp2a,LOC140351524,dhx32b,adam12b	-0.7578443816451	0.55	91	3.36155570775314	FALSE
8	26	SCAF_8	22171555	23211244	22691399.5	0.71891524993524	0.000444621195651459	adam12b,insyn2ab,mgmt,ebf3b,LOC140351526,sorcs3b,LOC140351477	0.478208042537308	0.7	270	3.68590298861305	FALSE
8	27	SCAF_8	23211334	23991992	23601663	0.750961851617164	0.000398737891628248	LOC140350784,slka,col17a1b,sfr1,cfap43,itprip,sgms1a,LOC140351628,LOC140351528	0.784509611852679	0.75	143	3.49876676547149	FALSE
8	28	SCAF_8	24005654	24906357	24456005.5	0.743911186731145	0.0004585788914407	LOC140351528,pcsk2,lrmda,kcnma1a	0.715398015663435	0.7	270	3.68590298861305	FALSE
8	29	SCAF_8	24916394	25931876	25424135	0.691878342083114	0.000689017907147785	kcnma1a,dlg5a,LOC140350988,zcchc24,zmiz1a,rps24,tysnd1,spock2,sgpl1,LOC140351642,ret	0.218760016626252	0.65	223	3.63025993962302	FALSE
8	30	SCAF_8	25932327	26969392	26450859.5	0.728710439817215	0.000580889080686713	ret,sec23ip,inpp5f,bag3,tial1,pkd2l1,mypn,cacul1,sirt1,pdlim1,LOC140351644,pik3ap1,fam204a,rab11fip2,eif3s10,dennd10,prdx3,tm9sf3,LOC140351044	0.567846443416048	0.7	270	3.68590298861305	FALSE
8	31	SCAF_8	26987602	28137243	27562422.5	0.761520806207184	0.000414427325114054	thada,plekhh2,epcam,stpg4,ttc7a,mcfd2,socs5b,LOC140351014,LOC140351026,LOC140351024	0.884474871422104	0.75	143	3.49876676547149	FALSE
8	32	SCAF_8	28140576	28961348	28550962	0.74460265664561	0.000450363456606106	LOC140351024,LOC140350808,pwwp2b,inpp5a,valopa,cfap46	0.722235673560679	0.7	270	3.68590298861305	FALSE
8	33	SCAF_8	28963581	29715481	29339531	0.678089521970789	0.000561430893731688	cfap46,LOC140351366,LOC140351443,adgra1b	0.0895983733604174	0.65	223	3.63025993962302	FALSE
8	34	SCAF_8	29719763	30420928	30070345.5	0.668004665449372	0.000561448377584615	adgra1b,kndc1,dntt,blnk,ccnj,btaf1	-0.00577808891912348	0.65	223	3.63025993962302	FALSE
8	35	SCAF_8	30421742	31122227	30771984.5	0.780440737032096	0.000360117693215441	btaf1,cpeb3,marchf5,fignl1,ikzf1,vwc2,LOC140351391,mocos	1.06722603082024	0.75	143	3.49876676547149	FALSE
8	36	SCAF_8	31127884	32405784	31766834	0.722418801282676	0.000492196683790484	b3gat2,LOC140351566,slc1a4,papolg,haao,LOC140350813,hcar1-3,LOC140350814,LOC140350815,LOC140351354,sanbr,LOC140350817,xpo1b,LOC140351152,LOC140351552,LOC140351355,LOC140351349,LOC140350818	0.510420692644336	0.7	270	3.68590298861305	FALSE
8	37	SCAF_8	32408443	33133878	32771160.5	0.625863199013409	0.000777695579429697	LOC140350818,LOC140350820,LOC140350821,fancl,LOC140350876	-0.400471911435621	0.6	145	3.50292622822017	FALSE
8	38	SCAF_8	33140998	34416707	33778852.5	0.543034468603139	0.000702416408121744	LOC140351129,LOC140351120,asrgl1,fam98a,LOC140351122,LOC140351121,rasgrp3,exo1,yipf4,cenpe,ppil4,birc6	-1.18025232863591	0.5	38	3.08510909216493	FALSE
